taxon	trnS	trnH-psbA-intergenic-spacer	trnL	ndhJ	atp1	rps2	rbcL	matR	unknown	18S-ribosomal-RNA	RPC1	DRF	putative-CBF/DREB-transcription-factor	RPB2I	trnS-trnG-intergenic-spacer	rpL16	rpoB	contains-PsbA-(psbA),-psbA-trnH-intergenic-spacer-and-tRNA-His-(trnH)	matK	waxy	putative-UBC35/UBC13A	putative-Lhcb3	atpB-rbcL-intergenic-spacer	rbcL.1	rpoC1	RBP2I	RPB2	RPB2D	RPB2D.1	trnL-trnF-intergenic-spacer	RPC1.1	RPB2I.1	rpoB.1	28S-ribosomal-RNA	putative-uroporphyrinogen-decarboxylase	putative-eukaryotic-translation-initiation-factor-SUI1	unknown.1	unknown.2	COX3	phyA	trnT	putative-cytosolic-glutathione-reductase	trnS-trnG-intergenic-spacer.1	nad1	28S-ribosomal-RNA.1	trnT-trnL-intergenic-spacer	26S-ribosomal-RNA	RPB2I.2	RPB2I.3	RPB2I.4	ndhF	atpB	
Cassiope pectinata															HM182094				JF953432					JF941139														JF976087															
Cassiope tetragona			GQ244760												HM182096					HM182060																		HM182080															
Allotropa virgata																			AF440410															AF351919				AF384123		JQ248014													
Polyclita turbinata																			AF382774																			AF382689			AY331830										AY331941		
Macleania bullata																			U89758																			AF382679			AY331826										AY331937		
Macleania coccoloboides																			AF382765																			AF382680			AY331827										AY331938		
Macleania cordifolia																			AY331904																			AY331877			AY331828										AY331939		
Leucopogon microphyllus							U79740												AY005097				AF155862	JQ667353																													
Leucopogon nutans		JQ310803																	AY372647				AF208780	JQ305867																													
Leucopogon esquamatus																			AY372638				AF208769	JQ667319														JF437577															
Leucopogon fraseri							L12620												JQ667141				AF208772	JQ667333																													
Leucopogon allittii																			AY372627				AF208753	JQ667292														JF437571															
Leucopogon alternifolius		JQ310796																	AY372628				AF208754	JQ305858																													
Leucopogon bossiaea		JQ310800																	JQ305835				AF208759	JQ305862																													
Leucopogon muticus							U80429												AF015638				AF155864	JQ667356																													
Leucopogon australis		JQ310799																	JQ667127				AF208758	JQ667298																													
Leucopogon leptospermoides			JN392746																AY372643				AF208777	JQ667347																													
Leucopogon obtectus		JQ310804																	JQ305839				JQ257004	JQ667357																													
Leucopogon setiger																			AY372655				AF208790	JQ667379														JF437572															
Leucopogon amplexicaulis		JQ310797																	AY372629				AF208755	JQ667293																													
Leucopogon appressus		JQ310798																	JQ305834				AF208756	JQ667296																													
Leucopogon parviflorus		JQ310805																					AF208783	JQ305870														EF635444															
Arbutus unedo										AF206853																								AF091978				AF091952														AF266738	
Arbutus menziesii						AF351963	AF419813																											AF086829				AF086828															
Empetrum hermaphroditum																			AF519561																			AF519550									AY727972					AY725931	
Prionotes cerinthoides							U79743			AF419806									AF015642				AF155838																														
Erica australis							L12617												U61329				AY520761															HQ858927															
Erica scoparia																GQ415817			JN605590				GQ401434															AY520803															
Erica bocquetii				AM889613													AM889802		AM889709						AM889887																												
Erica cinerea																			AY517909				AY520763	JN893004														HQ858978															
Rhododendron fulvum			EU087384				JF943907												JF955974																			JF978268															
Rhododendron primuliflorum			AF394255				JF944012												AB012740																			JF978369															
Rhododendron lukiangense			DQ999964				JF943952												JF956013																			JF978315															
Rhododendron transiens			AB105270																											AB105244								AB105232						AB105304									
Rhododendron yakuinsulare			AB105260																											AB105261								AB105226						AB105298									
Rhododendron floccigerum			EU087405				JF943900												JF955965																			JF978262															
Rhododendron racemosum			AF394250				JF944014												AF454853																			JF978372															
Rhododendron glischrum			EU087390				JF943913												JF955977																			JF978274															
Rhododendron amanoi			AB105269																											AB105243								AB105224						AB105306									
Rhododendron pachypodum			AF394249				JF943999												JF956053																			JF978357															
Rhododendron bureavii			EU087416				JF943851												JF955920																			JF978215															
Rhododendron henryi			AF452193				HQ415074												HQ415258																			AF393430															
Rhododendron boninense			AB038835																											AB038885								AB105229						AB105303									
Rhododendron neriiflorum			EU087407												DQ989006				AF454851																			AF393408															
Rhododendron subsessile																			EU855903																			EU855871								AY842174					EU855959		
Rhododendron selense			EU087409				JF944041												JF956093																			JF978397															
Rhododendron dauricum																											GU549782	GU382753	GU549863									HM854158															
Rhododendron vialii		HQ707031	AF452205				HQ706940																															AF393421															
Rhododendron alutaceum			EU087410				JF943825												EU087347																			JF978189															
Rhododendron campylocarpum			EU087370				JF943859												JF955927																			JF978221															
Rhododendron mackenzianum			AF452196				JF943955												JF956016																			AF393434															
Rhododendron hirsutum		HE585253					HE585268												HE585263																			HE585258															
Rhododendron beesianum			EU087411				JF943849												JF955918																			JF978212															
Rhododendron maddenii							JF943957												JF956018																			JF978321								AY842173							
Rhododendron arboreum						AF351974	JF943835												JF955904																			JF978200															
Dracophyllum longifolium							GQ392907			AF419809									GQ392959				AF155845																														
Bruckenthalia spiculifolia							AF419824												U61337				AY520757															AY520785															
Brachyloma preissii		JQ310795																	JQ305832				AY372555	JQ305857																													
Brachyloma concolor		JQ310794																	JQ305831				JF437581	JQ305856																													
Cavendishia bracteata																			AY331894																			AY331867			AY331810										AY331922		
Cavendishia martii																			AF382747																			AF382658			AY331814										AY331925		
Cavendishia grandifolia																			AY331896																			AY331869			AY331813										AY331924		
Cavendishia complectens																			U89762																			AF382657			AY331812										AF419723		
Cavendishia capitulata																			AY331895																			AY331868			AY331811										AY331923		
Trochocarpa gunnii		JQ310815					U81799																AF155861	JQ667481																													
Disterigma trimerum																			AF001924																			FJ001700			AY331825										FJ001741		
Disterigma rimbachii																			AY331903																			FJ001695			AY331824										FJ001736		
Disterigma ovatum																			AY331902																			FJ001692			AY331822										FJ001731		
Disterigma alaternoides																			AY331901																			FJ001672			AY331821										AY331932		
Disterigma pernettyoides																			AF382762																			AF382675			AY331823										FJ001734		
Arctostaphylos pungens							JN796931																											AF106808			AF297762	AF106820															
Arctostaphylos tomentosa							AF419815																											AF091972			AF297786	AF106823															
Sphenotoma dracophylloides							GQ392942												AF015644				AF155846											DQ073473																			
Comarostaphylis arbutoides						AF351966	AF419819																															AF091942							AF091966								
Ceratostema lanigerum																			AY331897																			AY331870			AY331815										AY331926		
Ceratostema silvicola																			AY331900																			AY331873			AY331818										AY331929		
Ceratostema rauhii																			AY331898																			AY331871			AY331816										AY331927		
Ceratostema reginaldii																			AY331899																			AY331872			AY331817										AY331928		
Agarista populifolia							AF124589												U61306																			GQ179751													GQ179746		
Agapetes buxifolia							AF419811												AF015629																			AF382650													AF419719		
Melichrus urceolatus		JQ310810																	JQ305844				AY372595	JQ305875																													
Enkianthus nudipes																			AB726246					AB726264														AB726228					AB697685										
Enkianthus sikokianus																			AB726239					AB726256														AB726220					AB697683										
Enkianthus perulatus																			AB726244					AB726262														AB726224					AB697687										
Enkianthus cernuus																			AB726233					AB726251														AB726215					AB697684										
Enkianthus subsessilis																			AB726237					AB726255														AB726217					AB697686										
Demosthenesia pearcei																			AF382752																			AF382663			AY331819										AY331930		
Acrothamnus maccraei		JQ310787																	JQ667081				AF208778	JQ667221																													
Acrothamnus hookeri		JQ310786																	AY372641				AF208774	JQ667218																													
Pentachondra pumila							L12621			AF419805									AY005104				AY005091																														
Lissanthe brevistyla		JQ310807																	JQ305841				AY372581	JQ305872																													
Semiramisia speciosa																			AF382783																			AF382699			AY331847										AY331957		
Styphelia tubiflora																			AY372670				AY372591	JQ667475														JF437578															
Styphelia hainesii		JQ310811																	JQ305845				JQ286183	JQ305878																													
Styphelia exarrhena																			AY372666				AY372587	JQ667470														JF437575															
Styphelia laeta		JQ310812																	JQ667204				JQ286182	JQ667471																													
Vaccinium caespitosum																			AF419703											DQ073327								AF419775													AF419735		
Vaccinium meridionale							AF124576												U89759																			AF382731													AF419756		
Vaccinium oxycoccos					HQ437924		JN893002	HQ437954											JN895646																																		
Vaccinium microcarpum			GQ245156				JN965697												JN966392																			JN999346															
Vaccinium reticulatum																			AF382814															GU256434				GU011989													AF419764		
Vaccinium corymbosum													FJ222601						AF419706																			AF419778													AF419740		
Vaccinium cylindraceum							HM850438												HM850862																			AF382720													AF419743		
Vaccinium ovalifolium			GQ245636																AF419713																			AF419784													AF419759		
Astroloma humifusum							U80433												JQ667096				AF155866															JF437579															
Astroloma recurvum		JQ310793																	JQ305830				JQ286181	JQ305855																													
Astroloma xerophyllum																			AY372607				AY372554	JQ667275														JF437570															
Astroloma ciliatum		JQ310790																	AY372599				AF208748	JQ667246																													
Astroloma prostratum		JQ310792																	JQ667100				JQ286180	JQ667262																													
Astroloma pinifolium		JQ310791																	AY372605				AY372549	JQ305853																													
Daboecia cantabrica							L12611												U61349				JX262431															X97430															
Anthopterus revolutus																			AY331893																			AY331866			AY331808										AY331920		
Anthopterus wardii																			AF382746																			AF382656			AY331809										AY331921		
Pyrola aphylla			FJ378622			AF351961																	FJ378564															JQ177161					FJ378648										
Pyrola americana			FJ378614																				FJ378555															AF133737		JQ248029			FJ378640										
Pyrola chlorantha			FJ378615												FJ357258								FJ357275															FJ378574					FJ378641										
Chimaphila menziesii			FJ357282																AF440415				FJ357268															AF133749					FJ357251										
Satyria warszewiczii							AF124579												U61314																			AF382698			AY331846										AY331956		
Pieris swinhoei		EU547722	EU547713						EU547708										EU547698																			EU547696															
Lyonia lucida							U82764												U61308				AF155836											AY561836				AF084316															
Cassiope dendrotricha															HM182087				JF953427	HM182051				JF941133														JF976081															
Macleania insignis							JQ591343												AF382766																			AF382681			AY331829										AY331940		
Monotoca scoparia			JN392734				U80431												AF015640				AF155857	JQ667454																													
Kalmia ericoides							HM182040												HM182023	HM182006																		HM182016													HM182024		
Arctous alpina			GQ244595																JN966112					JN965266														JN998944							AF091986								
Arctous rubra			GQ244596																JN966115					JN965270														AF091944							AF091968								
Erica coccinea																			AY517910				AY520764		JF728333								JF728364					AY520792															
Erica plukenetii																			AY517920				AY520774		JF728319								JF728352					AY520802															
Erica tetralix							AF419825												JN895519				AY520778	JN892822														HQ859295															
Erica arborea																GQ415806		GU323881	GQ401515				GQ401512															HQ858910															
Erica trimera																GU385792		GU323906	GU385799				GU385788															HQ859308															
Rhododendron vernicosum		HQ707029	EU087383				JF944096												JF956140																			JF978447															
Rhododendron fortunei		HQ706972	AF394247				HQ706906												AF454850																			AF393407															
Rhododendron latoucheae		HQ706992	AF394262				HQ706917												HQ427298																			AF393431															
Rhododendron auriculatum		HQ706956	EU087366				HQ706889												EU087303																			AY962555															
Rhododendron williamsianum		HQ707039	EU087424				HQ706942												EU087361																			AJ626910															
Rhododendron aganniphum		HQ706948	EU087412				JF943821												EU087349																			JF978184															
Rhododendron caucasicum			AY496916								EU822185								AY494175																			HM854165											EU822203				
Rhododendron trichocladum			AF394253				JF944083								DQ989008				JF956128																			JF978434															
Rhododendron macrosepalum			AB105258				AB729095																							AB105241								AB105223						AB105294									
Rhododendron fastigiatum			DQ999960				JF943895								DQ989002				JF955960																			JF978256															
Rhododendron sinogrande			DQ999966				JF944051								DQ989007				JF956101																			JF978404															
Rhododendron rugosum											GU549529																GU549728	GU382699	GU549809		GU549633																						
Rhododendron rubiginosum		HQ707017	DQ999965				JF944027												JF956080																			JF978384															
Rhododendron yedoense														EU855935	EU855991				EU855911																			X96803													EU855966		
Rhododendron aberconwayi			EU087392				JF943819								DQ988995				EU087329																			JF978182															
Brachyloma daphnoides			JN392743				U80428												AF015633				AF155859	JQ667278																													
Phyllodoce breweri							HM182034								HM182042				HM182020	HM182001																		HM182009															
Phyllodoce glanduliflora							HM182036								HM182044				HM182017	HM182002																		HM182011															
Phyllodoce aleutica							HM182033								HM182041	AB281270				HM182007																		HM182008															
Ledothamnus guyanensis							AF419827								GU176682				AF440419	EU669885																		GU176623															
Melichrus procumbens		JQ310809					U80430												JQ305843				AF155856	JQ305874																													
Enkianthus quinqueflorus			FJ357295																JF953686					JF941466														JF976290					FJ357264										
Menziesia goyozanensis		AB080056	AB080036																AB080026											AB080046								AB080066															
Menziesia pentandra		AB080059	AB080039																AB080029											AB080049								AB080070															
Menziesia katsumatae		AB080057	AB080037																AB080027											AB080047								AB080067															
Styphelia tenuifolia		JQ310813																	AY372669				AY372590	JQ667273														JF437580															
Pterospora andromedea						AF351937				U59943																								AF351931				AF352008		JQ248028													
Vaccinium poasanum							JQ594910												U89763																			AF382736			AY331865										AF419762		
Rhodothamnus chamaecistus							U49287								GU176703				U61321	DQ000607																		U48605													DQ002381		
Chimaphila maculata			FJ357283																AF440414				FJ357269											AY294625				AF133751					FJ357252										
Craibiodendron yunnanense		EU547714	EU547709				Z80195		EU547699										U61307																			EU547685															
Eubotrys recurva			JF801633												JF801200	JF801460			FJ010620																			JF801557													FJ008975		
Leucothoe keiskei			JF801628												JF801195	JF801455			JF801297																			GQ179754													GQ179750		
Leucothoe davisiae			JF801627												JF801194	JF801454			JF801296																			JF801553													FJ008972		
Elliottia bracteata							U49285								GU176690				U61339	DQ000600																		U48609													DQ002374		
Epigaea repens							U49284								GU176693				U61319	GU176659																		U48611													GU176728		
Cassiope lycopodioides			AB219603												HM182090	AB219695			AB012754	HM182054																		HM182074															
Cassiope selaginoides							JF941145								HM182095				JF953436	HM182059				JF941142														JF976091															
Empetrum eamesii	HM146937														HM146974				AF519562													HM147050						AF519551															
Kalmia cuneata							HM182039								HM182047				HM182022	HM182005																		U48603													HM182026		
Kalmia hirsuta							GU176645								GU176696				GU176673	GU176661																		U48601													GU176731		
Kalmia microphylla							JX890299								JX890295				JX890294	JX890293																		U48598													JX890297		
Kalmia buxifolia							L12619								GU176695				U61347	GU176660																		U48581													GU176730		
Rhododendron sororium														AY765609												AY765610																						AY765612	AY765608	AY765611			
Rhododendron groenlandicum			GQ245395			AF351975	AF419831												JN966494																			X97417		JQ248023													
Rhododendron mucronatum		HQ707005					HQ706922								EU855980				EU855896																			EU855861													EU855951		
Rhododendron kiusianum			AF394267											EU855920	EU855976				EU855891																			X96805													EU855947		
Rhododendron nuttallii														AY765501												AY765502																						AY765504	AY765500	AY765503			
Rhododendron viscistylum			AB038811											EU855932					EU855908											AB038861								EU855876													EU855963		
Rhododendron kongboense														AY765537												AY765538																						AY765540	AY765536	AY765539			
Rhododendron pachysanthum														AY765795												AY765796																						AY765798	AY765794	AY765797			
Rhododendron tschonoskii			AB038833											EU855930	EU855987				EU855906																			X96806													EU855961		
Rhododendron anthosphaerum		HQ706954	DQ999956				JF943829								DQ988996				JF955898																			JF978192															
Rhododendron serpyllifolium			AB105262																EU855902											AB038884								AB105230						AB105299							EU855958		
Rhododendron moupinense														AY765465												AY765466																						AY765468	AY765464	AY765467			
Rhododendron orthocladum														AY765525												AY765526																						AY765528	AY765524	AY765527			
Rhododendron sanctum			AB038804											EU855927					EU855900											AB038854								EU855866													EU855956		
Rhododendron baileyi														AY765573												AY765574																						AY765576	AY765572	AY765575			
Rhododendron pulleanum														GU445472												GU445550																						GU445706	GU445394	GU445628			
Rhododendron siderophyllum														AY765663												AY765664																						AY765666	AY765662	AY765665			
Rhododendron makinoi														AY765837												AY765838																						AY765840	AY765836	AY765839			
Rhododendron irroratum		HQ706988	EU087393				JF943932								DQ989005				JF955995																			FJ873387															
Rhododendron saruwagedicum														GU445479												GU445557																						GU445713	GU445401	GU445635			
Rhododendron trichanthum														AY765645												AY765646																						AY765648	AY765644	AY765647			
Rhododendron lutescens														AY765675												AY765676																						AY765678	AY765674	AY765677			
Eubotryoides grayana			JF801626												JF801193	JF801453			FJ010621																			FJ010603													FJ008976		
Bryanthus gmelinii							AF419816								GU176681				AF440413	EU669884														DQ073472				U48612															
Phyllodoce empetriformis							U49291								GU176701				DQ002358	DQ000605																		U48607		JQ248027													
Kalmiopsis leachiana							U49290								GU176699				U61323	DQ000603																		U48608													DQ002377		
Kalmiopsis fragrans							HM182037								HM182045				HM182021	HM182003																		HM182012													HM182031		
Menziesia multiflora		AB080058	AB080038																AB080028											AB080048								AF393439															
Bejaria resinosa							GU176639								GU176680				DQ002352	DQ000595																		GU176622													DQ002368		
Corema conradii							AF419820												AF440417	GU176653														AY942693				AF519557													GU176718		
Diplycosia pinifolia			JF801647												JF801213	JF801474			JF801313																			JF801569													JF801398		
Diplycosia memecyloides			JF801644												JF801210	JF801471			JF801310																			JF801567													JF801396		
Diplycosia rufa			JF801649												JF801215	JF801476			JF801315																			JF801571													JF801400		
Diplycosia commutata			JF801642												JF801208	JF801469			JF801325																			JF801577													JF801394		
Diplycosia apoensis			JF801645												JF801211	JF801472			JF801311																			FJ010597													FJ008970		
Diplycosia ciliolata			JF801648												JF801214	JF801475			JF801314																			JF801570													JF801399		
Diplycosia kinabaluensis			JF801654												JF801220	JF801481			JF801320																			JF801574													JF801403		
Diplycosia sanguinolenta			JF801660												JF801227	JF801487			JF801327																			JF801579													JF801408		
Diplycosia penduliflora			JF801653												JF801219	JF801480			JF801319																			JF801573													JF801402		
Diplycosia urceolata			JF801659												JF801226	JF801488			JF801326																			JF801580													JF801407		
Diplycosia punctulata			JF801646												JF801212	JF801473			JF801312																			JF801568													JF801397		
Diplycosia luzonica			JF801655												JF801221	JF801482			JF801321																			FJ010600													FJ008973		
Diplycosia sphenophylla			JF801643												JF801209	JF801470			JF801309																			JF801566													JF801395		
Diplycosia chrysothrix			JF801651												JF801217	JF801478			JF801317																			JF801572													JF801401		
Gaultheria thymifolia			HM597570												HM597657	HM597483			FJ010614																			HM597309													FJ008969		
Gaultheria notabilis			HM597543												HM597630	HM597456			HM597370					JF941673														HM597282															
Gaultheria brevistipes			HM597514												HM597601	HM597427			HM597340					JF941572														HM597253															
Gaultheria itatiaiae			JF801700												JF801267	JF801527			JF801360																			JF801611													JF801429		
Gaultheria glomerata			JF801674												JF801241	JF801501			AF366633																			AF358886													FJ008942		
Gaultheria sleumeriana			JF801702												JF801269	JF801529			JF801362																			JF801613													JF801431		
Gaultheria myrtilloides			JF801701												JF801268	JF801528			JF801361																			JF801612													JF801430		
Gaultheria bradeana			JF801704												JF801271	JF801531			JF801364																			JF801615													JF801433		
Gaultheria codonantha			HM597517												HM597604	HM597430			HM597343					JF941581														HM597256															
Gaultheria vaccinioides			JF801665												JF801232	JF801492			JF801331																			JF801584													JF801412		
Gaultheria longibracteolata			HM597539												HM597626	HM597452			HM597365					JF941667														JF976405															
Gaultheria hapalotricha			JF801678												JF801245	JF801505			JF801344																			JF801596													JF801421		
Gaultheria trigonoclada			HM597565												HM597652	HM597478			HM597391					JF941738														HM597304															
Gaultheria phillyreifolia			JF801691												JF801258	JF801518			JF801355																			JF801605													JF801426		
Gaultheria bracteata			JF801675												JF801242	JF801502			JF801341																			JF801593													JF801418		
Gaultheria gracilis			JF801669												JF801236	JF801496			JF801335																			JF801587													JF801414		
Gaultheria tenuifolia			JF801692												JF801259	JF801519			JF801356																			JF801606													JF801427		
Gaultheria adenothrix			JF801679												JF801246	JF801506			FJ010613																			FJ010595													FJ008967		
Gaultheria lanigera			JF801672												JF801239	JF801499			AF366637																			JF801590													JF801416		
Gaultheria eciliata			HM597590												HM597676	HM597503			HM597419					JF941595														HM597331															
Gaultheria ovatifolia			JF801681												JF801248	JF801508			FJ010606																			JF801597													JF801422		
Gaultheria malayana			HM597541												HM597628	HM597454			HM597367																			HM597280													JF801441		
Gaultheria domingensis			JF801676												JF801243	JF801503			JF801342																			JF801594													JF801419		
Gaultheria serrata			JF801677												JF801244	JF801504			JF801343																			JF801595													JF801420		
Gaultheria caespitosa			JF801721												JF801288	JF801548			JF801381																			JF801619													JF801435		
Gaultheria corvensis			JF801703												JF801270	JF801530			JF801363																			JF801614													JF801432		
Gaultheria acuminata			JF801667												JF801234	JF801494			JF801333																			JF801586													JF801413		
Gaultheria buxifolia			JF801696												JF801263	JF801523			JF801359																			JF801609													JF801428		
Pyrola picta			FJ378608			AF351962				U59936									AF440426				FJ378549											AF351935				JQ177176															
Pyrola grandiflora			GQ245364																JN966487				FJ378554	JN965794														HM021772					FJ378639										
Pyrola minor			HQ661110																JN894288				FJ357276	JN892804														AF133744					FJ357259										
Pieris koidzumiana	AB206603	AB206623	AB206634				AB206592												AB206597											AB206644																							
Leucothoe axillaris			JF801630			AF351971									JF801197	JF801457			GQ179744																			GQ179753													GQ179749		
Cassiope fastigiata			AF394265												HM182089				JF953428	HM182053				JF941137										AY942692				AF393438															
Kalmia polifolia							U49289								GU176698				JN966342	GU176663				JN965615														U48597													GU176733		
Rhododendron ciliatum		HQ706958												AY765513												AY765514																						AY765516	AY765512	AY765515			
Rhododendron vaseyi														AY765957												AY765958												X97414										AY765960	AY765956	AY765959			
Rhododendron sargentianum		HQ707018												AY765531												AY765532																						AY765534	AY765530	AY765533			
Rhododendron tosaense			AB105263											EU855929					EU855905											AB105250								AB105233						AB105300							EU855960		
Rhododendron hippophaeoides							JF943924			AF419807					GU176707				JF955988	EU669887																		JF978286													GU176742		
Rhododendron reticulatum			AB038824											EU855926	EU855983				EU855899											AB038874								X96808													EU855954		
Rhododendron agastum		HQ706950	DQ784108				JF943823									DQ784095			JF955893	DQ784101																		EF028368															
Rhododendron lagopus			AB038815											EU855922	EU855978				EU855893											AB038865								EU855859													EU855949		
Rhododendron eriocarpum			AB105264												EU855972				EU855887											AB105249								AB105231						AB105301							EU855943		
Rhododendron anthopogon														AY765543												AY765544												X97418										AY765546	AY765542	AY765545			
Rhododendron mayebarae			AB038819											EU855923	EU855979				EU855895											AB038869								EU855860													EU855950		
Rhododendron weyrichii			AB038802											EU855934	EU855990				EU855910											AB038852								EU855878													EU855965		
Phyllodoce caerulea			GQ245250				AF419829								GU176700	AB281269			U61318	DQ000604																		GU176630															
Enkianthus chinensis			AF452225			AF351976													JF953672					JF941451														JF976279					FJ357263									AJ621818	
Tepuia cardonae			JF801636				AF124575								JF801202	JF801463			AF124566																			JF801560													JF801390		
Harrimanella hypnoides							U82766								HM182098				U61315	HM182062			AF155833											DQ065769				HM182069															
Menziesia purpurea		AB080061	AB080041																AB080031											AB080051								EU855850													EU855940		
Bejaria racemosa							L12600			AF419796					GU176679				U61327	DQ000594																		U48604													DQ002367		
Bejaria aestuans			AF394264				GU176638								GU176678				DQ002346	DQ000589																		AF404817													DQ002362		
Diplycosia pseudorufescens			JF801652												JF801218	JF801479			AF366625				AF366588															AF358878													FJ008935		
Diplycosia cinnamomifolia			JF801657												JF801224	JF801484			AF366623				AF366587															AF358876													JF801405		
Vaccinium macrocarpon							L12625	DQ110366		AF419808		AY780883							U61316																			AF382730													AF419754		
Vaccinium tenellum			AF271699				GU176648								GU176712				AF382818	HM182065																		AF273709													AF419769		
Gaultheria pyrolifolia			HM597554												HM597639	HM597467			JF953838					JF941698														HM597292													JF801444		
Gaultheria wardii			HM597567												HM597654	HM597480			FJ010608					JF941750														HM597306													FJ008962		
Gaultheria discolor			HM597540												HM597627	HM597453			HM597366					JN098404														HM597279													JF801442		
Gaultheria amoena			JF801663												JF801230	JF801490			AF366626				AF366589															AF358879													FJ008936		
Gaultheria heteromera			HM597533												HM597619	HM597446			HM597359					JF941629														HM597272													JF801438		
Gaultheria erecta			JF801666												JF801233	JF801493			AF366631				AF366593															AF358883													FJ008939		
Gaultheria trichophylla			HM597588												HM597671	HM597496			JF953858					JF941727														HM597326													JF801448		
Gaultheria lanceolata			JF801708												JF801275	JF801535			FJ665754	FJ665771																		FJ665710													FJ665798		
Gaultheria jingdongensis			HM597581												HM597668	HM597494			JN098400					JF941646														HM597320													JF801450		
Gaultheria cardiosepala			HM597568												HM597656	HM597481			HM597395					JF941577														HM597308													JF801447		
Gaultheria cuneata			HM597512												HM597599	HM597425			HM597337					JF941583														HM597250													JF801424		
Gaultheria hookeri			HM597538												HM597625	HM597449			JF953793					JF941636														HM597277													FJ008964		
Gaultheria griffithiana			HM597530												HM597617	HM597444			FJ010612					JF941620														HM597269													FJ008966		
Gaultheria prostrata			JF801683												JF801250	JF801510			JN098403					JN098405														JN098397													JF801423		
Gaultheria hispidula			JF801638												JF801204	JF801465			AF366634				AF366597															AF358887													JF801391		
Gaultheria praticola			JF801724												JF801291	HM597464			HM597377					JF941690														HM597290													JF801439		
Gaultheria tomentosa			JF801673												JF801240	JF801500			AF366648				AF366611															AF358902													JF801417		
Gaultheria mucronata			JF801686													JF801513			FJ010622	FJ665773																		FJ010604													FJ008977		
Gaultheria leucocarpa			JF801640												JF801206	JF801467			JF953801					JF941666														JF976401													FJ025989		
Gaultheria suborbicularis			JF801639												JF801205	JF801466			JF953854					JF941722														JF801563													JF801392		
Gaultheria pseudonotabilis			HM597556												HM597643	HM597469			JF953835					JF941694														HM597295													JF801436		
Gaultheria fragrantissima			HM597516												HM597612	JF801552			FJ010623					JF941613														HM597263													FJ008978		
Gaultheria strigosa			JF801695												JF801262	JF801522			AF366647				AF366609															AF358900													FJ008953		
Gaultheria dolichopoda			HM597580												HM597666	HM597493			JF953762					JF941587														HM597319													JF801446		
Gaultheria straminea			HM597563												HM597650	HM597476			JF953850					JF941718														HM597302													JF801443		
Gaultheria dumicola			JF801722												HM597608	JF801549			JF953764					JF941594														JF801620													JF801437		
Gaultheria hypochlora			HM597597												HM597683	HM597504			JF953795					JF941640														HM597336													JF801449		
Gaultheria depressa			JF801718												JF801285	JF801545			FJ665748																			FJ665704													FJ665792		
Gaultheria sinensis			HM597575												HM597664	HM597488			JF953847					JF941712														HM597316													FJ008963		
Gaultheria megalodonta			JF801699												JF801266	JF801526			AF366639				AF366600															AF358890													FJ008945		
Gaultheria reticulata			JF801664												JF801231	JF801491			AF366645				AF366606															AF358897													JF801411		
Oxydendrum arboreum						AF351973	AF124583								HM182100				AF124562	HM182068														DQ073474				HM182084															
Ceratiola ericoides							L12605			AF419799					GU176684				AF519564	DQ000599																		AF519552													DQ002373		
Pyrola elliptica			FJ378609																HQ593404				FJ378550	HQ590228	HQ594096													AF133739					FJ378635										
Eubotrys racemosa			JF801632				U83915								JF801199	JF801459			AF124564				AF366613															AF358904													FJ008958		
Leucothoe fontanesiana			JF801631				AF124585								JF801198	JF801458			AF124570				AF366612															AF358903													FJ008957		
Leucothoe griffithiana			JF801629												JF801196	JF801456			FJ010616	FJ665785																		JF801554													FJ008971		
Cassiope mertensiana			EF409946				L12603			AF419798					GU176711				U61346	DQ000598										EF216854										JQ248017													
Arbutus canariensis					GU350965		L12597	GU351155		AF419795									U61345															AF091981				AF091993															
Zenobia pulverulenta			JF801625				L12626								JF801192	JF801452			AF124571				AF366615															AF358906													JF801388		
Empetrum rubrum	HM146968						GU176642								HM147003				U61342	GU176654												HM147026						HQ858881															
Empetrum atropurpureum	HM146931						GU176641								GU176685				U61355	DQ000601												HM147019						GU176625															
Erica anguliger				AM889614													GQ248775	GQ248301	GQ248124					GQ248604	GQ248937													HQ858907															
Erica sicula							AF419823								GU176689				U61341	GU176657			AY520776															AY520804													GU176724	AJ235465	
Rhododendron adenopodum			EU087363											AY765843					EU087299							AY765844																						AY765846	AY765842	AY765845			
Rhododendron roxieanum			EU087417											AY765753					EU087354							AY765754																						AY765756	AY765752	AY765755			
Rhododendron multicolor											GU549533			GU445510												GU445588					GU549637																	GU445744	GU445432	GU445666			
Rhododendron madulidii											GU549547			GU445507												GU445585					GU549651																	GU445741	GU445429	GU445663			
Rhododendron celebicum											GU549541			GU445503												GU445581					GU549645																	GU445737	GU445425	GU445659			
Rhododendron yongii											GU549526			GU445490												GU445568					GU549630																	GU445724	GU445412	GU445646			
Rhododendron bagobonum											GU549551			GU445519												GU445597					GU549655																	GU445753	GU445441	GU445675			
Rhododendron campylogynum														AY765633												AY765634												AY877280								AY842171		AY765636	AY765632	AY765635			
Rhododendron stapfianum											GU549528			GU445487												GU445565					GU549626																	GU445721	GU445409	GU445643			
Rhododendron delavayi		HQ706961	HM636523				JF943881								DQ988999	DQ784093			JF955948	DQ784096																		EF028350															
Rhododendron culminicola		AY842218												GU445466												GU445544																				AY842175		GU445700	GU445388	GU445622			
